text	dimension	label_text	label	paradigmatic
Man sage nicht, es wäre der Mühe nicht wert gewesen.	None	None	0	0
Im übrigen will ich keines Menschen Urteil, ich will nur Kenntnisse verbreiten, ich berichte nur, auch Ihnen, hohe Herren von der Akademie, habe ich nur berichtet.	None	None	0	0
Er lernte zum erstenmal in seinem Leben die Krankheit kennen	Gesund-Krank	gesund	9	1
in denen die Schätze der Vergangenheit angehäuft werden, wie Möbelstücke, die man nicht verwenden kann, in Magazinen	Natürlich-Kulturell	kulturell	4	0
auf deren Bühnen ein Stückchen Leben pointiert und in Akte geschnitten, von rosa geschminkten Menschen dargestellt wird, gegen Entree	Natürlich-Kulturell	kulturell	4	0
in denen Nachrichten über Vorgänge gebreitet werden wie interessante Schleier über gleichgültige Gegenstände	Tief-Oberflächlich	oberflächlich	8	1
in denen sich die Menschen versammeln wie Waren in einem Schaufenster	Natürlich-Kulturell	kulturell	4	0
Fahnen wehten, Menschen marschierten, und ebenso wie sich bestimmte Varieténummern in jeder großen Stadt wiederholten, lag in jeder großen Stadt ein unbekannter Soldat begraben	Tief-Oberflächlich	oberflächlich	8	1
dessen ferner, geheimnisvoller und Wunder verratender Widerschein	Tief-Oberflächlich	tief	10	1
die Verlorenheit in fremden Städten	Harmonisch-Disharmonisch	disharmonisch	1	0
die ziellosen Wanderungen durch den ersten Dämmer der Abende, in denen die silbernen Laternen aufleuchten und dem Körper eines Verlassenen den Schmerz von tausend plötzlichen Nadelstichen bereiten	Harmonisch-Disharmonisch	disharmonisch	1	1
Er erinnerte an alte Porträts, Gesichter, an denen die Zeit noch mehr geformt hat als die Natur und die Kunst, und die von der Unwiderruflichkeit verschwundener Epochen, deren Spiegel sie sind, den Schimmer einer wehmütigen Weihe bekommen	Traditionell-Modern	traditionell	3	1
und weil er zu den Menschen gehörte, die ihre Zeit überlebt haben, erweckte er in Friedrich auch noch die höfliche Ehrfurcht, die man einem vergessenen Monument schuldet	Traditionell-Modern	traditionell	3	0
Er gehörte noch zum letzten Geschlecht der wohlerzogenen Mitteleuropäer	Traditionell-Modern	traditionell	3	1
Glauben Sie mir, daß Witze allein genügen, einen alten Staat zugrunde zu richten	Gesund-Krank	krank	2	1
einen alten Staat	Traditionell-Modern	traditionell	3	0
der alten Monarchie	Traditionell-Modern	traditionell	3	1
so zerfiel die zweite schon in Tage, die dritte in Stunden, die vierte in Augenblicke	Harmonisch-Disharmonisch	disharmonisch	1	0
Ich bin nicht der Alte mehr	Traditionell-Modern	neuartig	5	1
der zivilisierten Länder	Natürlich-Kulturell	kulturell	4	1
der geräuschvollen Leere der Gegenwart	Tief-Oberflächlich	oberflächlich	8	1
"Der stumme Prophet


Friedrich Kargan wurde krank."	None	None	0	0
Er lag allein in seinem Zimmer, vom Fieber sacht umrauscht und zum erstenmal von der Einsamkeit geliebkost.	None	None	0	0
Er hatte bis jetzt nur ihre grausame Treue gekannt und ihre harte Stummheit.	None	None	0	0
Jetzt erkannte er ihre zarte Freundschaft und er erlauschte die stille Melodie ihrer Stimme.	None	None	0	0
Kein Freund, keine Geliebte und kein Kamerad.	None	None	0	0
Nur die Gedanken kamen wie Kinder, gezeugt, geboren und gewachsen zu gleicher Zeit.	None	None	0	0
, den wohltätigen Zwang ihrer weichen Hände, das wunderbar täuschende Gefühl, aufstehen zu können, aber sich nicht erheben zu wollen, die Fähigkeit zu liegen und gleichzeitig zu schweben, die Kraft, die von der Verlassenheit kommt wie die Gnade vom Unglück und das stumme Zwiegespräch mit dem Himmel, der weit und grau das Fenster des hochgelegenen Zimmers erfüllte, der einzige Gast aus der Außenwelt.	None	None	0	0
Wenn andere krank sind, dachte er, kommt ein Freund, fragt, ob er eine Zigarette rauchen darf, gibt dem Kranken die Hand, die er dann zu waschen gedenkt – aus hygienischen Gründen.	None	None	0	0
Die Geliebte entwickelt ihre mütterlichen Instinkte, bestätigt sich selbst, daß sie lieben kann, bringt ein kleines kokettes Opfer, überwindet sich, häßliche Gegenstände mit einer zarten Hand anzugreifen.	None	None	0	0
Die Genossen kommen mit optimistischem Lärm und bringen den Inhalt der Vorgänge in erzwungen witziger Verkleidung ans Bett, lachen zu stark und lächeln mit Nachsicht und gelangen zum Bewußtsein ihrer eigenen Gesundheit wie Wohltätige, wenn sie beim Anblick eines Bettlers in die Tasche greifen, sich ihrer Barschaft bewußt werden, ohne es zu wollen.	None	None	0	0
Nur ich bin allein.	None	None	0	0
Berzejew ist in Rußland geblieben.	None	None	0	0
Er hat ein Vaterland.	None	None	0	0
Es ist möglich, daß in hundert oder zweihundert Jahren kein Mensch auf der Welt einen Ort haben wird, den er als Heimat oder Asyl betrachten kann.	None	None	0	0
Die Erde wird an allen Orten ein gleiches Aussehen haben wie ein Meer, und wie der Seemann überall zu Hause ist, wo Wasser rauscht, so wird jeder überall zu Hause sein, wo Gras wächst, Fels oder Sand.	None	None	0	0
Ich bin zu spät geboren oder zu früh.	None	None	0	0
Ich bin eines der Experimente, die hier und da von der Natur gemacht werden, ehe sie sich entschließt, eine neue Gattung hervorzubringen.	None	None	0	0
Wenn mein Fieber weicht, werde ich aufstehen und wegfahren.	None	None	0	0
Ich werde mein Schicksal, ein Fremder zu sein, wörtlich erfüllen.	None	None	0	0
Ich werde die milde Verlassenheit der Krankheit ein wenig verlängern, und die Wanderung wird meine Einsamkeit in ein Glück verwandeln, wie es beinahe die Krankheit getan hat.	None	None	0	0
Sein Fieber wich.	None	None	0	0
Er stand auf.	None	None	0	0
Er war, weil er keine Kindheit und keine Mutter gekannt hatte und weil er aufgewachsen war, ohne die Namen der Krankheiten zu hören und die Gespräche, deren Ursache sie sind, nicht einmal neugierig zu wissen, was ihm gefehlt hatte.	None	None	0	0
Aber er mußte eine Krankheit nennen, um einen Urlaub zu nehmen.	None	None	0	0
Er ließ sich erzählen, wie man den Zustand nennt, in dem er sich befunden hatte.	None	None	0	0
Er nahm Urlaub für ein halbes Jahr.	None	None	0	0
Ich begehe jetzt eine sogenannte Gemeinheit, sagte er sich.	None	None	0	0
Nach den moralischen Anschauungen dieser stupiden Welt ist es schon eine Schurkerei, für eine Sache zu arbeiten, von der man nicht in der gleichen Weise überzeugt ist wie die Mehrheit der Verwalter dieser Sache.	None	None	0	0
Aber eine noch größere Schurkerei ist es, diese Art von Arbeit zu unterbrechen und Geld dafür zu nehmen.	None	None	0	0
Sowohl die bürgerliche Gesellschaft als auch ihre revolutionären Gegner haben für einen Charakter, wie ich ihn darstelle, dieselbe treffende Bezeichnung.	None	None	0	0
Solch ein Verhalten nennen sie zynisch.	None	None	0	0
Zynismus ist den einzelnen niemals erlaubt.	None	None	0	0
Nur Vaterländer, Parteien und Verwalter der Zukunft dürfen sich seiner bedienen.	None	None	0	0
Dem einzelnen bleibt nichts zu tun übrig, als die sogenannte Farbe zu bekennen.	None	None	0	0
Ich bin Zyniker.	None	None	0	0
Er versorgte sich also mit Geld und – zum wievielten Mal schon in seinem Leben – mit einem Paß auf einen falschen Namen.	None	None	0	0
Die Revolution war auf diplomatischen Umwegen legitim geworden.	None	None	0	0
Ein falscher Paß machte Friedrich keine Freude mehr.	None	None	0	0
Das Pseudonym eines Revolutionärs erkannte selbst eine reaktionäre Polizei an, wie das Inkognito eines Balkanfürsten.	None	None	0	0
Nur die Zeitungen, die von furchtsamen Fabrikanten bezahlt wurden, glaubten manchmal der Regierung ihres Vaterlandes eine Neuigkeit zu erzählen, wenn sie mitteilten, der und jener gefährliche Bote der Revolution wäre unter einem falschen Namen angekommen.	None	None	0	0
In Wirklichkeit waren die Regierungen bestrebt, die gefährlichen Männer vor der Zeitung zu verbergen.	None	None	0	0
Die Zeiten waren vorbei, in denen Friedrich einen persönlichen Kampf gegen die Weltordnung und ihre Beschützer durch gewagte List und überflüssige Verstellung zu führen geglaubt hatte.	None	None	0	0
Jetzt besaß er ein ungeschriebenes, aber international anerkanntes Recht auf Illegalität.	None	None	0	0
Und er fuhr durch die großen Städte der zivilisierten Welt.	None	None	0	0
Er sah die Museen,	None	None	0	0
Er sah die Theater,	None	None	0	0
Er las die Zeitungen,	None	None	0	0
Er saß in den Cafés und in den Restaurants,	None	None	0	0
Er besuchte die armen Lokale, in denen sich jener Teil der Gesellschaft vergnügt, den man »Volk« nennt, und er genoß den kräftigen und harten Glanz, der die Freuden der Armut begleitet.	None	None	0	0
Als hätte er nie zu ihnen gehört, besuchte er wie ein Fremder die Räume, in denen sie sich versammelten, um Politik zu hören und zu fühlen, daß sie ein Faktor waren im Getriebe der Welt.	None	None	0	0
Und als hätte er selbst nie vor ihnen gesprochen, wunderte er sich über ihre naive Begeisterung, die den hohlen Klang einer Phrase begrüßte wie die Andacht der Frommen den dumpfen Schlag einer billigen Glocke.	None	None	0	0
Als ob es keine Revolution und keinen Krieg gegeben hätte!	None	None	0	0
Nichts!	None	None	0	0
Ausgelöscht!	None	None	0	0
Junge Männer in breiten wallenden Hosen mit wattierten Schultern, koketten und weichen Hüften, eine ganze Generation geschlechtsloser Aviatiker strich durch alle Schichten der Gesellschaft.	None	None	0	0
Der Fußball kräftigte die Muskeln des jungen Arbeiters wie die des jungen Bankiersohnes in gleichem Maße und gab den Gesichtern beider den gleichen Zug von Geistesgegenwart und Gedankenleere.	None	None	0	0
Der Proletarier trainierte sich zur Revolution, der Bourgeois trainierte sich zum Vergnügen.	None	None	0	0
Den Denkmälern für Gefallene begegnete Friedrich wie den Negern der Steptänze auch in den kleineren Orten.	None	None	0	0
Nun sah er mit seinen Augen »das Leben«,	None	None	0	0
 über die Wünsche seiner frühen Jahre gefallen war.	None	None	0	0
Es war genauso, als hätte er das dunkelrote Farbenspiel, von einer Lichtreklame an die gegenüberliegenden Fensterscheiben geworfen, für den Abglanz eines großen unheimlichen Brandes gehalten.	None	None	0	0
Nun sah er die Quellen seiner schönen Täuschungen.	None	None	0	0
Und er verspottete sich mit der Genugtuung, die ein kluger Mensch empfindet, wenn er Irrtümer aufdeckt.	None	None	0	0
Und er ging herum, und er enthüllte eine Quelle nach der andern, und er triumphierte, weil er gegen sich selbst recht behielt.	None	None	0	0
Mit der Zeit waren alle Quellen aufgedeckt, schneller als er gedacht hatte.	None	None	0	0
Also lernte er	None	None	0	0
 kennen,	None	None	0	0
Er ging durch verregnete Straßen über den schimmernden Asphalt der weiten Plätze, die an steinerne Seen erinnern, den Mantelkragen hochgeschlagen, von außen zugemacht und vor sich nur seinen Blick, der ihn durch die Fremde steuerte.	None	None	0	0
Er stand früh auf, trat in strahlende Morgen voll eilender Menschen.	None	None	0	0
Frauen, die er nicht ansah, leuchteten ihm ihre Schönheit entgegen, Kinder lachten aus den Gärten, von langsamen Greisen, die mitten unter den Eilenden doppelt ehrwürdig und doppelt langsam erschienen, ging eine versöhnliche Milde aus.	None	None	0	0
Endlich gab es Tage, an denen die einfachen, unzerstörbaren Schönheiten offenbar wurden und an denen sein Wunsch, das Leben wieder von vorn anfangen zu dürfen, fast überholt wurde von dem Trost, daß er es ohne Mühe wieder anfangen könne.	None	None	0	0
Er befand sich in Paris, als der Frühling kam.	None	None	0	0
Jede Nacht ging er durch glatte und stille Straßen, begegnete er den vollbeladenen Wagen, die zu den Markthallen fuhren, dem gleichmäßigen Trott der schweren, zotteligen Pferde, dem frommen, ländlichen Gebimmel ihrer Schellen, dem leuchtenden Grün der sauber aufgeschichteten Kohlbündel und dem blanken Weiß ihrer Gesichter zwischen den weiten flatternden Blättern, dem künstlichen Hellrot der dünngeschwänzten Möhren, dem blutigen, feuchten und schweren Glanz der massiven zerschnittenen Rinder.	None	None	0	0
Jede Nacht ging er in einen Keller, in dem das Volk tanzte, Matrosen, Straßenmädchen, Weiße und Farbige aus den Kolonien.	None	None	0	0
Die Ziehharmonika schüttete fröhliche Märsche in den hellen Saal, es war das Instrument der ausgelassenen Wehmut.	None	None	0	0
Er liebte es, weil es ihn an seine Genossen der Revolution erinnerte, weil es die Musik der Verlorenheit und der Sorglosigkeit war, weil sie an den Frieden der Abende in östlichen Dörfern gemahnt und gleichzeitig an die brütende Hitze afrikanischer Sandwüsten, weil sie den Gesang des Frostes wie die ewige Stille des Sommers enthält.	None	None	0	0
Von allen Wänden strahlten breite Spiegel die verschwenderischen Reihen der Lämpchen an der Saaldecke wider, machten zwanzig Räume aus einem Raum, verhundertfachten die Tänzerinnen.	None	None	0	0
Er sah die Stiege und die Tür nicht mehr, die zu den nächtlichen Straßen hinaufführten.	None	None	0	0
Die Spiegelwände schlossen den Saal noch endgültiger ab als Stein und Marmor und verwandelten den Keller in ein einziges endloses unterirdisches Paradies.	None	None	0	0
Er saß an einem Tisch und trank Schnaps.	None	None	0	0
Einmal in einer Stunde, in der es ihm schien, daß er keine Blöße zu fürchten hätte, weil es die letzte Nacht der Welt und ihr kein Morgen mehr beschieden sei, ließ er sich ein Stück Papier geben und schrieb ohne jede Adresse:  »Ich habe lange Jahre nicht an Sie gedacht.	None	None	0	0
Seit einigen Tagen kommen Sie mir nicht mehr aus dem Sinn.	None	None	0	0
Ich weiß, daß Sie nicht mehr an mich denken.	None	None	0	0
Sie führen ein Leben, das heute wie immer von dem meinigen so entfernt ist, wie ein Planet vom andern.	None	None	0	0
Dennoch finden Sie hier meine Adresse.	None	None	0	0
Um aufrichtig zu sein, gestehe ich Ihnen, daß es keineswegs ein unwiderstehlicher Zwang ist, der mich Ihnen schreiben läßt.	None	None	0	0
"Es ist vielleicht nur eine unwiderstehliche Hoffnung ...«
   Er betrat die Straße."	None	None	0	0
Der Morgen graute, heute wie immer, die Welt war nicht untergegangen.	None	None	0	0
Ein blaues Licht lag über den Häusern, jemand machte ein Fenster auf.	None	None	0	0
Der Motor eines Automobils knurrte hartnäckig und empört.	None	None	0	0
Im Licht des erwachenden Morgens steckte Friedrich den Brief in den Postkasten.	None	None	0	0
Die Zeit war nicht mehr groß.	None	None	0	0
Die Post funktionierte ungestört.	None	None	0	0
Der Brief erreichte Hilde mit einer Verspätung von drei Tagen.	None	None	0	0
Einmal, an einem Abend, als Friedrich ins Hotel zurückkehrte, erwartete ihn jemand.	None	None	0	0
Nun saß er lange im Mantel, vom Regen naß und dampfend, den Hut in der Hand und stumm.	None	None	0	0
Sie erzählte von ihrem Mann und den Kindern, von ihren bitteren Jahren, von ihrem alten Vater.	None	None	0	0
Sie hatte ihn übrigens mitgebracht.	None	None	0	0
Er wollte ein Bad aufsuchen.	None	None	0	0
Er sollte ihren eifersüchtigen Mann beruhigen.	None	None	0	0
Es ging ihnen jetzt gut.	None	None	0	0
Ihrem Mann hatte gerade seine Mittelmäßigkeit genützt.	None	None	0	0
Die andern, die Spekulanten mit dem angeborenen Instinkt für Geschäfte, waren untergegangen in den Stürmen, die sie heraufbeschworen hatten, wie Krieger in den Abenteuern fallen, die sie selbst hervorrufen.	None	None	0	0
Herr von Derschatta aber gehörte zu jenen mittelmäßigen Bürokraten der Geschäftswelt, die viel gewinnen, wenn sie gar nichts wagen.	None	None	0	0
Sie sprach in dem Jargon, der die Muttersprache der Generaldirektoren ist, von der »Position«, die dieses erlaubte, jenes noch nicht oder bereits nicht mehr gestattete.	None	None	0	0
Ein paar Fremde betraten den Raum, in dem sie saßen.	None	None	0	0
Sie hörte auf zu erzählen.	None	None	0	0
Aber das Schweigen, das jetzt anfing, war imstande, alle die Geständnisse auszudrücken und all die halben Geständnisse zu ergänzen, die sie früher unterdrückt und halb verschwiegen hatte.	None	None	0	0
Dieses Schweigen störte sie noch mehr in Anwesenheit der andern.	None	None	0	0
Als wären sie beide so jung, wie sie einmal im Kaffeehaus gewesen waren, machte sie die Zufälligkeit der äußeren Situation ratlos.	None	None	0	0
Draußen regnete es.	None	None	0	0
Hier saßen Fremde.	None	None	0	0
Wenn sie jetzt in mein Zimmer kommt, dachte er, ist es entschieden.	None	None	0	0
Sie wartet darauf.	None	None	0	0
Er sagte nichts.	None	None	0	0
"»Wir gehen vielleicht zu Ihnen hinauf?«
 Nach dem langen Schweigen sah es aus, als hätte sie sich auf diese Frage vorbereitet."	None	None	0	0
